numero_entrega,distancia_km,trafico,clima,hora_pico,tiempo_entrega
866,82.87745184700218,64.41218814096975,0,1,134.30422226873998
155,65.8063187617389,94.29979857867427,1,0,81.34261858740001
226,2.3359967231949996,53.29504379449923,0,1,137.0702237547061
98,35.695101623921445,36.444601662721034,1,1,73.57308512196539
56,17.050665471501325,98.30237378859805,0,1,129.16103685881444
676,97.32205488210609,72.74455398156981,0,0,163.16994433032733
946,73.8348417237997,62.88526091302465,1,0,59.30912118699101
18,70.12711530624222,57.65919793557184,1,0,111.99711157104703
218,87.31775966621301,41.40688858517011,0,1,143.78492750706044
651,15.9360587409347,80.51000916111497,1,0,146.88963033347045
713,56.69006889522424,32.343326205954526,0,1,109.52119097981412
272,38.7317193726127,9.570085935713246,1,1,122.27564071445354
847,94.44181445818683,96.35154900149115,0,0,192.37312973465083
593,91.55863373919338,71.9664067667398,0,1,120.77391896199009
363,43.66167450848687,47.48783195220307,1,0,48.12554544110363
396,28.28830205684617,64.11054952087851,0,0,96.25079074341839
525,3.7149455922416807,90.10545637153514,0,1,77.01128547332124
396,22.16961192748188,75.82491458272685,0,0,175.48257885318785
677,54.73077127111166,46.765553064511856,1,0,24.941897067620186
704,98.91395490435396,98.25916180391266,0,0,171.3189017268868
516,28.647187610778946,68.13306144363939,1,1,73.93826130312334
575,75.70149610946697,47.46549299268526,1,1,149.4519341470067
424,0.3130628203374397,35.90634054968187,0,0,136.39815586309055
88,26.843898191837845,14.635778754707285,1,1,133.34229329346357
961,3.213943188091084,31.436856586122808,0,1,106.38536539750831
606,6.6404612037759385,21.34808642849524,0,1,116.14445240282043
114,5.164643246029321,54.78126890633016,1,0,53.299132098159674
685,74.21535241146864,21.779579790726324,0,1,75.38544840209536
934,64.27535395333783,6.645608752116672,0,1,97.77145463946172
656,97.16775815093341,94.63883596756607,0,1,97.58250094042393
363,77.40654804420195,62.28524811259979,0,0,140.1342475992005
208,94.4855153425114,23.62283273317496,1,0,15.642878292510009
479,52.6091042691722,75.94069383630541,0,0,170.8467371215235
285,67.28165994342984,14.18837651273499,1,1,107.08679231459334
815,8.35953330582232,34.99751528324876,0,1,82.26967918303347
970,21.72980657162785,75.01898614009713,1,0,64.69679722876
999,50.65229257058563,51.02710160836396,1,0,111.44044051296228
3,19.44794187762775,90.5264838635522,1,1,120.80946070560084
195,44.68444406290335,62.82910448801701,1,1,144.44721221434872
440,47.01811846299386,47.553038262660486,0,1,99.63133470194877
775,4.055637385849309,68.6393839147293,0,0,73.2306950646823
416,27.964520230784153,39.67222838696786,1,0,13.142724269943198
179,53.7121023544752,93.56325761472823,0,0,163.1882029872596
716,46.633676315854444,41.73909902949525,1,0,25.169706796877453
415,62.03808393986127,9.466452158048089,1,1,118.61184009164847
583,48.36102369785004,49.53710583463435,1,1,116.1504993996296
709,88.65911876150015,50.337920243861035,0,1,124.75937418657882
902,22.419745577919294,96.08161899367357,1,1,54.88198622093303
447,58.72991566297975,26.497368275730317,1,0,38.46517811646396
821,15.965017266739611,60.67214444006282,0,1,100.54180092876975
26,20.830681530370143,54.833168402252895,1,0,143.40829073012878
982,45.292168654567156,20.685232880658177,1,0,18.855736045329117
450,57.5909854211163,28.125715031058174,0,0,141.9275686906528
476,43.296789699219886,89.16161611360582,1,0,59.620161540082535
794,90.07186287315135,62.76798166320023,1,1,102.61758555210884
547,58.22638202502599,64.25609989814392,1,1,52.2028541255548
404,99.82644521398936,79.43042438037573,0,1,134.1450952103723
117,29.42999698792078,4.825636652639053,1,1,135.1400183529375
443,5.845929038113507,47.005704441558926,0,1,108.34711197868616
546,31.801939119883972,65.72692176382516,0,0,73.02731735989704
206,35.2990688834243,25.111152472561926,1,1,94.63215240083761
345,93.88612444276892,5.058184881246886,0,1,100.63565392822434
405,74.1377216310616,16.05242170295996,0,1,79.4237925823981
405,30.21089850107487,46.45351516909485,0,1,124.2842115044538
509,54.38392694661476,91.50552524934656,0,1,137.99960687787132
28,11.347120617210516,66.88662145387129,0,0,124.63252511948755
873,69.24438197034303,33.41236986861678,1,0,40.30775132258148
423,50.02693835290667,83.55365126804715,1,0,130.7263403029637
184,83.26050359402923,27.897972565883933,1,0,45.450952141458686
933,14.713320352700576,5.014063410257497,1,0,16.267107486727987
692,33.729559727393955,25.559017377133365,0,0,147.3357227770232
910,69.04021088409351,85.39893740052015,0,1,92.76174733680215
